seed,Group,chem,mean_weight,total_mean,sd_total_mean,above_threshold
71,mPFD,"1,2,3,4,7,8-hxcdf",0.005293946,0.029768324,0.03640783,12
71,Non-Dioxin-like PCBs,PCB 194,0.001505783,0.039834125,0.045298732,24
71,mPFD,"1,2,3,6,7,8-hxcdd",0.001142202,0.021597053,0.029298756,10
71,Non-Dioxin-like PCBs,PCB 180,5.09E-07,0.00353903,0.006393246,0
72,mPFD,"2,3,4,7,8-pncdf",0.199911797,0.262474651,0.132506685,96
72,Non-Ortho PCBs,PCB 169,0.132264723,0.075626265,0.076996433,44
72,Non-Dioxin-like PCBs,PCB 74,0.10901486,0.039520733,0.052661805,15
72,mPFD,"1,2,3,6,7,8-hxcdf",0.094847998,0.023775785,0.02946219,8
72,mPFD,PCB 118,0.091329855,0.085772087,0.079365683,54
72,Non-Dioxin-like PCBs,PCB 99,0.089570022,0.102371171,0.092976697,56
72,Non-Dioxin-like PCBs,PCB 187,0.075449722,0.023013487,0.039626962,12
72,Non-Ortho PCBs,PCB 126,0.075293311,0.123166939,0.090888143,68
72,mPFD,"1,2,3,4,6,7,8-hxcdf",0.074989138,0.081696005,0.059970077,57
72,mPFD,"1,2,3,4,6,7,8-hpcdd",0.017948558,0.025502809,0.031696889,12
72,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.013245668,0.011581327,0.017004002,4
72,Non-Dioxin-like PCBs,PCB 170,0.010482554,0.010449381,0.019559485,4
72,mPFD,"1,2,3,4,7,8-hxcdf",0.00787757,0.029768324,0.03640783,12
72,Non-Dioxin-like PCBs,PCB 153,0.00481326,0.017423753,0.030813948,7
72,Non-Dioxin-like PCBs,PCB 194,0.002342463,0.039834125,0.045298732,24
72,Non-Dioxin-like PCBs,PCB 138,6.18E-04,0.022887075,0.027888138,10
72,Non-Dioxin-like PCBs,PCB 180,2.78E-07,0.00353903,0.006393246,0
72,mPFD,"1,2,3,6,7,8-hxcdd",9.15E-08,0.021597053,0.029298756,10
73,Non-Dioxin-like PCBs,PCB 153,0.222437602,0.017423753,0.030813948,7
73,mPFD,"2,3,4,7,8-pncdf",0.151441052,0.262474651,0.132506685,96
73,Non-Ortho PCBs,PCB 126,0.09246809,0.123166939,0.090888143,68
73,Non-Dioxin-like PCBs,PCB 99,0.080403114,0.102371171,0.092976697,56
73,mPFD,"1,2,3,6,7,8-hxcdd",0.069359804,0.021597053,0.029298756,10
73,mPFD,PCB 118,0.06925158,0.085772087,0.079365683,54
73,Non-Ortho PCBs,PCB 169,0.048691158,0.075626265,0.076996433,44
73,Non-Dioxin-like PCBs,PCB 170,0.044022199,0.010449381,0.019559485,4
73,mPFD,"1,2,3,6,7,8-hxcdf",0.040525634,0.023775785,0.02946219,8
73,Non-Dioxin-like PCBs,PCB 194,0.038718004,0.039834125,0.045298732,24
73,Non-Dioxin-like PCBs,PCB 187,0.037145191,0.023013487,0.039626962,12
73,Non-Dioxin-like PCBs,PCB 138,0.031228007,0.022887075,0.027888138,10
73,mPFD,"1,2,3,4,7,8-hxcdf",0.029610785,0.029768324,0.03640783,12
73,Non-Dioxin-like PCBs,PCB 74,0.027983073,0.039520733,0.052661805,15
73,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.006157276,0.011581327,0.017004002,4
73,Non-Dioxin-like PCBs,PCB 180,0.005966178,0.00353903,0.006393246,0
73,mPFD,"1,2,3,4,6,7,8-hpcdd",0.002961466,0.025502809,0.031696889,12
73,mPFD,"1,2,3,4,6,7,8-hxcdf",0.001629789,0.081696005,0.059970077,57
74,mPFD,"2,3,4,7,8-pncdf",0.288718965,0.262474651,0.132506685,96
74,Non-Dioxin-like PCBs,PCB 99,0.17003277,0.102371171,0.092976697,56
74,mPFD,PCB 118,0.128161725,0.085772087,0.079365683,54
74,mPFD,"1,2,3,4,6,7,8-hxcdf",0.124150597,0.081696005,0.059970077,57
74,Non-Dioxin-like PCBs,PCB 138,0.083862254,0.022887075,0.027888138,10
74,Non-Ortho PCBs,PCB 169,0.052407679,0.075626265,0.076996433,44
74,mPFD,"1,2,3,4,7,8-hxcdf",0.050981081,0.029768324,0.03640783,12
74,Non-Ortho PCBs,PCB 126,0.04311783,0.123166939,0.090888143,68
74,mPFD,"1,2,3,4,6,7,8-hpcdd",0.016208458,0.025502809,0.031696889,12
74,mPFD,"1,2,3,6,7,8-hxcdf",0.011453965,0.023775785,0.02946219,8
74,mPFD,"1,2,3,6,7,8-hxcdd",0.010948573,0.021597053,0.029298756,10
74,Non-Dioxin-like PCBs,PCB 74,0.007875246,0.039520733,0.052661805,15
74,Non-Dioxin-like PCBs,PCB 187,0.004312881,0.023013487,0.039626962,12
74,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.004298244,0.011581327,0.017004002,4
74,Non-Dioxin-like PCBs,PCB 194,0.002433348,0.039834125,0.045298732,24
74,Non-Dioxin-like PCBs,PCB 180,0.001035506,0.00353903,0.006393246,0
74,Non-Dioxin-like PCBs,PCB 153,6.04E-07,0.017423753,0.030813948,7
74,Non-Dioxin-like PCBs,PCB 170,2.76E-07,0.010449381,0.019559485,4
75,Non-Ortho PCBs,PCB 126,0.279343981,0.123166939,0.090888143,68
75,mPFD,"2,3,4,7,8-pncdf",0.224314934,0.262474651,0.132506685,96
75,Non-Dioxin-like PCBs,PCB 187,0.10408297,0.023013487,0.039626962,12
75,Non-Ortho PCBs,PCB 169,0.079719872,0.075626265,0.076996433,44
75,Non-Dioxin-like PCBs,PCB 74,0.068628805,0.039520733,0.052661805,15
75,Non-Dioxin-like PCBs,PCB 194,0.050303364,0.039834125,0.045298732,24
75,mPFD,PCB 118,0.036415674,0.085772087,0.079365683,54
75,Non-Dioxin-like PCBs,PCB 99,0.036075222,0.102371171,0.092976697,56
75,Non-Dioxin-like PCBs,PCB 153,0.03069689,0.017423753,0.030813948,7
75,mPFD,"1,2,3,4,7,8-hxcdf",0.028487451,0.029768324,0.03640783,12
75,mPFD,"1,2,3,4,6,7,8-hxcdf",0.021354831,0.081696005,0.059970077,57
75,mPFD,"1,2,3,6,7,8-hxcdd",0.016501417,0.021597053,0.029298756,10
75,Non-Dioxin-like PCBs,PCB 138,0.008310668,0.022887075,0.027888138,10
75,mPFD,"1,2,3,6,7,8-hxcdf",0.005718855,0.023775785,0.02946219,8
75,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.004890015,0.011581327,0.017004002,4
75,mPFD,"1,2,3,4,6,7,8-hpcdd",0.002876701,0.025502809,0.031696889,12
75,Non-Dioxin-like PCBs,PCB 170,0.00227803,0.010449381,0.019559485,4
75,Non-Dioxin-like PCBs,PCB 180,3.19E-07,0.00353903,0.006393246,0
76,mPFD,"2,3,4,7,8-pncdf",0.510390047,0.262474651,0.132506685,96
76,mPFD,PCB 118,0.187490111,0.085772087,0.079365683,54
76,mPFD,"1,2,3,4,6,7,8-hpcdd",0.088609084,0.025502809,0.031696889,12
76,Non-Dioxin-like PCBs,PCB 99,0.048674533,0.102371171,0.092976697,56
76,Non-Ortho PCBs,PCB 126,0.046691416,0.123166939,0.090888143,68
76,Non-Dioxin-like PCBs,PCB 187,0.025494815,0.023013487,0.039626962,12
76,mPFD,"1,2,3,6,7,8-hxcdd",0.022075597,0.021597053,0.029298756,10
76,Non-Dioxin-like PCBs,PCB 194,0.018026617,0.039834125,0.045298732,24
76,Non-Dioxin-like PCBs,PCB 74,0.014231276,0.039520733,0.052661805,15
76,mPFD,"1,2,3,4,7,8-hxcdf",0.011590958,0.029768324,0.03640783,12
76,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.009320106,0.011581327,0.017004002,4
76,mPFD,"1,2,3,6,7,8-hxcdf",0.007355879,0.023775785,0.02946219,8
76,Non-Dioxin-like PCBs,PCB 170,0.006630479,0.010449381,0.019559485,4
76,Non-Dioxin-like PCBs,PCB 138,0.003128993,0.022887075,0.027888138,10
76,mPFD,"1,2,3,4,6,7,8-hxcdf",2.89E-04,0.081696005,0.059970077,57
76,Non-Ortho PCBs,PCB 169,6.53E-07,0.075626265,0.076996433,44
76,Non-Dioxin-like PCBs,PCB 153,4.35E-07,0.017423753,0.030813948,7
76,Non-Dioxin-like PCBs,PCB 180,4.24E-07,0.00353903,0.006393246,0
77,mPFD,"2,3,4,7,8-pncdf",0.488033138,0.262474651,0.132506685,96
77,Non-Ortho PCBs,PCB 126,0.112723802,0.123166939,0.090888143,68
77,mPFD,"1,2,3,4,7,8-hxcdf",0.089874769,0.029768324,0.03640783,12
77,mPFD,"1,2,3,6,7,8-hxcdd",0.086796588,0.021597053,0.029298756,10
77,Non-Ortho PCBs,PCB 169,0.036101538,0.075626265,0.076996433,44
77,mPFD,PCB 118,0.033810199,0.085772087,0.079365683,54
77,Non-Dioxin-like PCBs,PCB 74,0.032074705,0.039520733,0.052661805,15
77,mPFD,"1,2,3,6,7,8-hxcdf",0.022719908,0.023775785,0.02946219,8
77,Non-Dioxin-like PCBs,PCB 180,0.02231469,0.00353903,0.006393246,0
77,mPFD,"1,2,3,4,6,7,8-hpcdd",0.017848903,0.025502809,0.031696889,12
77,Non-Dioxin-like PCBs,PCB 194,0.01598747,0.039834125,0.045298732,24
77,Non-Dioxin-like PCBs,PCB 99,0.015964559,0.102371171,0.092976697,56
77,Non-Dioxin-like PCBs,PCB 153,0.013218755,0.017423753,0.030813948,7
77,Non-Dioxin-like PCBs,PCB 138,0.007249024,0.022887075,0.027888138,10
77,Non-Dioxin-like PCBs,PCB 170,0.004785064,0.010449381,0.019559485,4
77,Non-Dioxin-like PCBs,PCB 187,3.65E-04,0.023013487,0.039626962,12
77,mPFD,"1,2,3,4,6,7,8,9-ocdd",1.32E-04,0.011581327,0.017004002,4
77,mPFD,"1,2,3,4,6,7,8-hxcdf",2.15E-07,0.081696005,0.059970077,57
78,mPFD,"2,3,4,7,8-pncdf",0.176679086,0.262474651,0.132506685,96
78,Non-Dioxin-like PCBs,PCB 99,0.155503885,0.102371171,0.092976697,56
78,Non-Ortho PCBs,PCB 169,0.154482254,0.075626265,0.076996433,44
78,Non-Dioxin-like PCBs,PCB 138,0.09615921,0.022887075,0.027888138,10
78,Non-Ortho PCBs,PCB 126,0.088951522,0.123166939,0.090888143,68
78,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.074050632,0.011581327,0.017004002,4
78,mPFD,"1,2,3,4,6,7,8-hxcdf",0.062602053,0.081696005,0.059970077,57
78,mPFD,"1,2,3,4,6,7,8-hpcdd",0.058071339,0.025502809,0.031696889,12
78,mPFD,"1,2,3,4,7,8-hxcdf",0.042191319,0.029768324,0.03640783,12
78,mPFD,"1,2,3,6,7,8-hxcdf",0.036229203,0.023775785,0.02946219,8
78,mPFD,PCB 118,0.015270765,0.085772087,0.079365683,54
78,mPFD,"1,2,3,6,7,8-hxcdd",0.014331593,0.021597053,0.029298756,10
78,Non-Dioxin-like PCBs,PCB 194,0.01391533,0.039834125,0.045298732,24
78,Non-Dioxin-like PCBs,PCB 153,0.005986676,0.017423753,0.030813948,7
78,Non-Dioxin-like PCBs,PCB 74,0.00252102,0.039520733,0.052661805,15
78,Non-Dioxin-like PCBs,PCB 170,0.001924291,0.010449381,0.019559485,4
78,Non-Dioxin-like PCBs,PCB 187,0.001129589,0.023013487,0.039626962,12
78,Non-Dioxin-like PCBs,PCB 180,2.33E-07,0.00353903,0.006393246,0
79,mPFD,"2,3,4,7,8-pncdf",0.285311762,0.262474651,0.132506685,96
79,Non-Dioxin-like PCBs,PCB 99,0.120476574,0.102371171,0.092976697,56
79,mPFD,"1,2,3,4,6,7,8-hxcdf",0.09354426,0.081696005,0.059970077,57
79,Non-Dioxin-like PCBs,PCB 138,0.092470507,0.022887075,0.027888138,10
79,Non-Dioxin-like PCBs,PCB 153,0.07756495,0.017423753,0.030813948,7
79,Non-Ortho PCBs,PCB 126,0.057042511,0.123166939,0.090888143,68
79,mPFD,"1,2,3,4,6,7,8-hpcdd",0.056327732,0.025502809,0.031696889,12
79,mPFD,PCB 118,0.055161903,0.085772087,0.079365683,54
79,Non-Dioxin-like PCBs,PCB 74,0.055147208,0.039520733,0.052661805,15
79,Non-Ortho PCBs,PCB 169,0.046696638,0.075626265,0.076996433,44
79,Non-Dioxin-like PCBs,PCB 180,0.030293189,0.00353903,0.006393246,0
79,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.012137395,0.011581327,0.017004002,4
79,mPFD,"1,2,3,6,7,8-hxcdf",0.006254025,0.023775785,0.02946219,8
79,Non-Dioxin-like PCBs,PCB 187,0.004128508,0.023013487,0.039626962,12
79,Non-Dioxin-like PCBs,PCB 194,0.003608755,0.039834125,0.045298732,24
79,Non-Dioxin-like PCBs,PCB 170,0.00277887,0.010449381,0.019559485,4
79,mPFD,"1,2,3,6,7,8-hxcdd",5.31E-04,0.021597053,0.029298756,10
79,mPFD,"1,2,3,4,7,8-hxcdf",5.24E-04,0.029768324,0.03640783,12
80,mPFD,"2,3,4,7,8-pncdf",0.323396335,0.262474651,0.132506685,96
80,Non-Ortho PCBs,PCB 126,0.231964289,0.123166939,0.090888143,68
80,mPFD,PCB 118,0.125656637,0.085772087,0.079365683,54
80,Non-Dioxin-like PCBs,PCB 99,0.063115689,0.102371171,0.092976697,56
80,Non-Ortho PCBs,PCB 169,0.057152851,0.075626265,0.076996433,44
80,Non-Dioxin-like PCBs,PCB 138,0.040322455,0.022887075,0.027888138,10
80,Non-Dioxin-like PCBs,PCB 194,0.040051695,0.039834125,0.045298732,24
80,mPFD,"1,2,3,6,7,8-hxcdf",0.036995065,0.023775785,0.02946219,8
80,mPFD,"1,2,3,4,7,8-hxcdf",0.034758539,0.029768324,0.03640783,12
80,mPFD,"1,2,3,4,6,7,8-hxcdf",0.024153283,0.081696005,0.059970077,57
80,mPFD,"1,2,3,4,6,7,8-hpcdd",0.015173789,0.025502809,0.031696889,12
80,mPFD,"1,2,3,6,7,8-hxcdd",0.002584806,0.021597053,0.029298756,10
80,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.002531302,0.011581327,0.017004002,4
80,Non-Dioxin-like PCBs,PCB 74,0.002142226,0.039520733,0.052661805,15
80,Non-Dioxin-like PCBs,PCB 153,3.43E-07,0.017423753,0.030813948,7
80,Non-Dioxin-like PCBs,PCB 180,3.04E-07,0.00353903,0.006393246,0
80,Non-Dioxin-like PCBs,PCB 187,2.03E-07,0.023013487,0.039626962,12
80,Non-Dioxin-like PCBs,PCB 170,1.89E-07,0.010449381,0.019559485,4
81,mPFD,PCB 118,0.335821431,0.085772087,0.079365683,54
81,mPFD,"2,3,4,7,8-pncdf",0.194242749,0.262474651,0.132506685,96
81,Non-Ortho PCBs,PCB 169,0.09194436,0.075626265,0.076996433,44
81,Non-Dioxin-like PCBs,PCB 170,0.071785304,0.010449381,0.019559485,4
81,mPFD,"1,2,3,4,6,7,8-hxcdf",0.063871105,0.081696005,0.059970077,57
81,Non-Ortho PCBs,PCB 126,0.056708036,0.123166939,0.090888143,68
81,mPFD,"1,2,3,4,7,8-hxcdf",0.048338153,0.029768324,0.03640783,12
81,Non-Dioxin-like PCBs,PCB 194,0.037427646,0.039834125,0.045298732,24
81,mPFD,"1,2,3,6,7,8-hxcdf",0.031115912,0.023775785,0.02946219,8
81,Non-Dioxin-like PCBs,PCB 153,0.025470558,0.017423753,0.030813948,7
81,Non-Dioxin-like PCBs,PCB 99,0.014037365,0.102371171,0.092976697,56
81,Non-Dioxin-like PCBs,PCB 187,0.010107702,0.023013487,0.039626962,12
81,Non-Dioxin-like PCBs,PCB 138,0.007063528,0.022887075,0.027888138,10
81,mPFD,"1,2,3,4,6,7,8-hpcdd",0.006340578,0.025502809,0.031696889,12
81,Non-Dioxin-like PCBs,PCB 74,0.004964048,0.039520733,0.052661805,15
81,mPFD,"1,2,3,6,7,8-hxcdd",7.61E-04,0.021597053,0.029298756,10
81,Non-Dioxin-like PCBs,PCB 180,2.35E-07,0.00353903,0.006393246,0
81,mPFD,"1,2,3,4,6,7,8,9-ocdd",6.13E-08,0.011581327,0.017004002,4
82,Non-Dioxin-like PCBs,PCB 99,0.255862052,0.102371171,0.092976697,56
82,mPFD,"2,3,4,7,8-pncdf",0.18937546,0.262474651,0.132506685,96
82,Non-Ortho PCBs,PCB 126,0.148437428,0.123166939,0.090888143,68
82,mPFD,PCB 118,0.108343257,0.085772087,0.079365683,54
82,Non-Ortho PCBs,PCB 169,0.100745861,0.075626265,0.076996433,44
82,Non-Dioxin-like PCBs,PCB 194,0.090153196,0.039834125,0.045298732,24
82,Non-Dioxin-like PCBs,PCB 74,0.05301232,0.039520733,0.052661805,15
82,mPFD,"1,2,3,4,6,7,8-hxcdf",0.02904972,0.081696005,0.059970077,57
82,mPFD,"1,2,3,4,7,8-hxcdf",0.008365523,0.029768324,0.03640783,12
82,Non-Dioxin-like PCBs,PCB 187,0.007119518,0.023013487,0.039626962,12
82,mPFD,"1,2,3,6,7,8-hxcdd",0.003392061,0.021597053,0.029298756,10
82,mPFD,"1,2,3,4,6,7,8-hpcdd",0.002845035,0.025502809,0.031696889,12
82,Non-Dioxin-like PCBs,PCB 170,0.002517879,0.010449381,0.019559485,4
82,Non-Dioxin-like PCBs,PCB 180,7.80E-04,0.00353903,0.006393246,0
82,Non-Dioxin-like PCBs,PCB 153,3.10E-07,0.017423753,0.030813948,7
82,Non-Dioxin-like PCBs,PCB 138,2.87E-07,0.022887075,0.027888138,10
82,mPFD,"1,2,3,4,6,7,8,9-ocdd",1.39E-07,0.011581327,0.017004002,4
82,mPFD,"1,2,3,6,7,8-hxcdf",1.11E-07,0.023775785,0.02946219,8
83,Non-Dioxin-like PCBs,PCB 99,0.406431609,0.102371171,0.092976697,56
83,mPFD,"2,3,4,7,8-pncdf",0.260780842,0.262474651,0.132506685,96
83,Non-Ortho PCBs,PCB 126,0.108629024,0.123166939,0.090888143,68
83,mPFD,PCB 118,0.048592174,0.085772087,0.079365683,54
83,mPFD,"1,2,3,6,7,8-hxcdf",0.047188817,0.023775785,0.02946219,8
83,mPFD,"1,2,3,4,6,7,8-hxcdf",0.03665523,0.081696005,0.059970077,57
83,Non-Dioxin-like PCBs,PCB 153,0.022925535,0.017423753,0.030813948,7
83,mPFD,"1,2,3,6,7,8-hxcdd",0.013743378,0.021597053,0.029298756,10
83,Non-Dioxin-like PCBs,PCB 74,0.013277906,0.039520733,0.052661805,15
83,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.011578032,0.011581327,0.017004002,4
83,mPFD,"1,2,3,4,7,8-hxcdf",0.011141616,0.029768324,0.03640783,12
83,mPFD,"1,2,3,4,6,7,8-hpcdd",0.007409233,0.025502809,0.031696889,12
83,Non-Dioxin-like PCBs,PCB 138,0.005959959,0.022887075,0.027888138,10
83,Non-Ortho PCBs,PCB 169,0.00478312,0.075626265,0.076996433,44
83,Non-Dioxin-like PCBs,PCB 187,5.23E-04,0.023013487,0.039626962,12
83,Non-Dioxin-like PCBs,PCB 194,3.80E-04,0.039834125,0.045298732,24
83,Non-Dioxin-like PCBs,PCB 180,2.42E-07,0.00353903,0.006393246,0
83,Non-Dioxin-like PCBs,PCB 170,2.40E-07,0.010449381,0.019559485,4
84,mPFD,"2,3,4,7,8-pncdf",0.243688095,0.262474651,0.132506685,96
84,Non-Dioxin-like PCBs,PCB 99,0.131489357,0.102371171,0.092976697,56
84,Non-Ortho PCBs,PCB 126,0.10385086,0.123166939,0.090888143,68
84,Non-Dioxin-like PCBs,PCB 170,0.082513377,0.010449381,0.019559485,4
84,Non-Dioxin-like PCBs,PCB 194,0.081546839,0.039834125,0.045298732,24
84,Non-Dioxin-like PCBs,PCB 187,0.074498119,0.023013487,0.039626962,12
84,Non-Dioxin-like PCBs,PCB 153,0.071925808,0.017423753,0.030813948,7
84,mPFD,"1,2,3,4,6,7,8-hxcdf",0.048060762,0.081696005,0.059970077,57
84,mPFD,"1,2,3,4,7,8-hxcdf",0.038995666,0.029768324,0.03640783,12
84,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.027399821,0.011581327,0.017004002,4
84,mPFD,"1,2,3,6,7,8-hxcdf",0.023085816,0.023775785,0.02946219,8
84,mPFD,PCB 118,0.014379105,0.085772087,0.079365683,54
84,Non-Dioxin-like PCBs,PCB 138,0.012679137,0.022887075,0.027888138,10
84,Non-Dioxin-like PCBs,PCB 74,0.010410135,0.039520733,0.052661805,15
84,Non-Dioxin-like PCBs,PCB 180,0.010113962,0.00353903,0.006393246,0
84,mPFD,"1,2,3,6,7,8-hxcdd",0.010020233,0.021597053,0.029298756,10
84,Non-Ortho PCBs,PCB 169,0.009094179,0.075626265,0.076996433,44
84,mPFD,"1,2,3,4,6,7,8-hpcdd",0.006248728,0.025502809,0.031696889,12
85,Non-Dioxin-like PCBs,PCB 99,0.258096064,0.102371171,0.092976697,56
85,mPFD,"2,3,4,7,8-pncdf",0.215054138,0.262474651,0.132506685,96
85,Non-Ortho PCBs,PCB 126,0.141881081,0.123166939,0.090888143,68
85,mPFD,"1,2,3,4,6,7,8-hxcdf",0.102788883,0.081696005,0.059970077,57
85,mPFD,"1,2,3,4,6,7,8-hpcdd",0.054287849,0.025502809,0.031696889,12
85,Non-Dioxin-like PCBs,PCB 153,0.041202286,0.017423753,0.030813948,7
85,Non-Dioxin-like PCBs,PCB 187,0.040951463,0.023013487,0.039626962,12
85,mPFD,PCB 118,0.035336659,0.085772087,0.079365683,54
85,Non-Ortho PCBs,PCB 169,0.034192792,0.075626265,0.076996433,44
85,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.022612565,0.011581327,0.017004002,4
85,Non-Dioxin-like PCBs,PCB 170,0.012836188,0.010449381,0.019559485,4
85,Non-Dioxin-like PCBs,PCB 74,0.012629229,0.039520733,0.052661805,15
85,mPFD,"1,2,3,4,7,8-hxcdf",0.01131695,0.029768324,0.03640783,12
85,mPFD,"1,2,3,6,7,8-hxcdd",0.008252431,0.021597053,0.029298756,10
85,Non-Dioxin-like PCBs,PCB 138,0.003555605,0.022887075,0.027888138,10
85,mPFD,"1,2,3,6,7,8-hxcdf",0.002499707,0.023775785,0.02946219,8
85,Non-Dioxin-like PCBs,PCB 180,0.001285245,0.00353903,0.006393246,0
85,Non-Dioxin-like PCBs,PCB 194,0.001220867,0.039834125,0.045298732,24
86,mPFD,"2,3,4,7,8-pncdf",0.43272584,0.262474651,0.132506685,96
86,Non-Dioxin-like PCBs,PCB 99,0.192204263,0.102371171,0.092976697,56
86,Non-Ortho PCBs,PCB 126,0.174159451,0.123166939,0.090888143,68
86,mPFD,PCB 118,0.076087517,0.085772087,0.079365683,54
86,Non-Dioxin-like PCBs,PCB 138,0.042309395,0.022887075,0.027888138,10
86,mPFD,"1,2,3,4,6,7,8-hpcdd",0.034477693,0.025502809,0.031696889,12
86,mPFD,"1,2,3,4,6,7,8-hxcdf",0.023696572,0.081696005,0.059970077,57
86,mPFD,"1,2,3,4,7,8-hxcdf",0.005193803,0.029768324,0.03640783,12
86,Non-Ortho PCBs,PCB 169,0.00484644,0.075626265,0.076996433,44
86,mPFD,"1,2,3,6,7,8-hxcdf",0.004709627,0.023775785,0.02946219,8
86,mPFD,"1,2,3,6,7,8-hxcdd",0.004334868,0.021597053,0.029298756,10
86,Non-Dioxin-like PCBs,PCB 153,0.00267288,0.017423753,0.030813948,7
86,Non-Dioxin-like PCBs,PCB 74,0.001826341,0.039520733,0.052661805,15
86,mPFD,"1,2,3,4,6,7,8,9-ocdd",7.54E-04,0.011581327,0.017004002,4
86,Non-Dioxin-like PCBs,PCB 170,4.71E-07,0.010449381,0.019559485,4
86,Non-Dioxin-like PCBs,PCB 180,3.17E-07,0.00353903,0.006393246,0
86,Non-Dioxin-like PCBs,PCB 194,3.12E-07,0.039834125,0.045298732,24
86,Non-Dioxin-like PCBs,PCB 187,2.51E-07,0.023013487,0.039626962,12
87,Non-Dioxin-like PCBs,PCB 99,0.269776575,0.102371171,0.092976697,56
87,mPFD,"2,3,4,7,8-pncdf",0.227849561,0.262474651,0.132506685,96
87,Non-Dioxin-like PCBs,PCB 74,0.16040364,0.039520733,0.052661805,15
87,mPFD,PCB 118,0.082034928,0.085772087,0.079365683,54
87,Non-Ortho PCBs,PCB 169,0.053642205,0.075626265,0.076996433,44
87,mPFD,"1,2,3,4,7,8-hxcdf",0.045799016,0.029768324,0.03640783,12
87,Non-Ortho PCBs,PCB 126,0.043104366,0.123166939,0.090888143,68
87,Non-Dioxin-like PCBs,PCB 194,0.040994995,0.039834125,0.045298732,24
87,Non-Dioxin-like PCBs,PCB 138,0.024576394,0.022887075,0.027888138,10
87,mPFD,"1,2,3,4,6,7,8-hxcdf",0.02273062,0.081696005,0.059970077,57
87,mPFD,"1,2,3,4,6,7,8-hpcdd",0.008799727,0.025502809,0.031696889,12
87,Non-Dioxin-like PCBs,PCB 153,0.008369954,0.017423753,0.030813948,7
87,mPFD,"1,2,3,6,7,8-hxcdd",0.006527466,0.021597053,0.029298756,10
87,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.002350129,0.011581327,0.017004002,4
87,Non-Dioxin-like PCBs,PCB 187,0.002120437,0.023013487,0.039626962,12
87,mPFD,"1,2,3,6,7,8-hxcdf",9.20E-04,0.023775785,0.02946219,8
87,Non-Dioxin-like PCBs,PCB 170,2.57E-07,0.010449381,0.019559485,4
87,Non-Dioxin-like PCBs,PCB 180,1.54E-07,0.00353903,0.006393246,0
88,mPFD,"1,2,3,4,6,7,8-hxcdf",0.202311525,0.081696005,0.059970077,57
88,Non-Ortho PCBs,PCB 126,0.121120598,0.123166939,0.090888143,68
88,Non-Dioxin-like PCBs,PCB 138,0.119714955,0.022887075,0.027888138,10
88,mPFD,"1,2,3,4,7,8-hxcdf",0.110382162,0.029768324,0.03640783,12
88,mPFD,"2,3,4,7,8-pncdf",0.090861921,0.262474651,0.132506685,96
88,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.075282269,0.011581327,0.017004002,4
88,Non-Ortho PCBs,PCB 169,0.075161722,0.075626265,0.076996433,44
88,Non-Dioxin-like PCBs,PCB 194,0.061642742,0.039834125,0.045298732,24
88,Non-Dioxin-like PCBs,PCB 74,0.038824481,0.039520733,0.052661805,15
88,mPFD,"1,2,3,4,6,7,8-hpcdd",0.037373426,0.025502809,0.031696889,12
88,mPFD,PCB 118,0.021055981,0.085772087,0.079365683,54
88,Non-Dioxin-like PCBs,PCB 99,0.012720307,0.102371171,0.092976697,56
88,Non-Dioxin-like PCBs,PCB 170,0.011656714,0.010449381,0.019559485,4
88,mPFD,"1,2,3,6,7,8-hxcdf",0.009285988,0.023775785,0.02946219,8
88,Non-Dioxin-like PCBs,PCB 187,0.007379351,0.023013487,0.039626962,12
88,mPFD,"1,2,3,6,7,8-hxcdd",0.003471803,0.021597053,0.029298756,10
88,Non-Dioxin-like PCBs,PCB 180,0.001753688,0.00353903,0.006393246,0
88,Non-Dioxin-like PCBs,PCB 153,3.67E-07,0.017423753,0.030813948,7
89,mPFD,"2,3,4,7,8-pncdf",0.532172588,0.262474651,0.132506685,96
89,Non-Ortho PCBs,PCB 126,0.191836754,0.123166939,0.090888143,68
89,mPFD,PCB 118,0.075742122,0.085772087,0.079365683,54
89,Non-Dioxin-like PCBs,PCB 99,0.044891919,0.102371171,0.092976697,56
89,mPFD,"1,2,3,4,6,7,8-hpcdd",0.034738373,0.025502809,0.031696889,12
89,mPFD,"1,2,3,6,7,8-hxcdf",0.034005427,0.023775785,0.02946219,8
89,mPFD,"1,2,3,4,6,7,8-hxcdf",0.033441888,0.081696005,0.059970077,57
89,Non-Dioxin-like PCBs,PCB 74,0.024694227,0.039520733,0.052661805,15
89,Non-Dioxin-like PCBs,PCB 138,0.008772689,0.022887075,0.027888138,10
89,Non-Dioxin-like PCBs,PCB 153,0.006847819,0.017423753,0.030813948,7
