"","seed","Group","chem","beta_lasso","mean","se","number_nonzero"
"1242",69,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1243",70,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1244",70,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1245",70,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1246",70,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1247",70,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1248",70,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1249",70,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1250",70,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1251",70,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1252",70,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1253",70,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1254",70,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1255",70,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1256",70,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1257",70,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1258",70,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1259",70,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1260",70,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1261",71,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1262",71,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1263",71,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1264",71,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1265",71,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1266",71,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1267",71,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1268",71,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1269",71,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1270",71,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1271",71,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1272",71,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1273",71,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1274",71,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1275",71,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1276",71,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1277",71,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1278",71,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1279",72,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1280",72,"Non-Dioxin-like PCBs","PCB 99",0.000740520297643303,0.00207883006469387,0.000103872062126573,100
"1281",72,"mPFD","PCB 118",0.00303638446904133,0.00417413751941203,0.00015889455616173,100
"1282",72,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1283",72,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1284",72,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1285",72,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1286",72,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1287",72,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1288",72,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1289",72,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1290",72,"mPFD","2,3,4,7,8-pncdf",0.0213499817236964,0.022785687851283,9.85868262387431e-05,100
"1291",72,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1292",72,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1293",72,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"1294",72,"Non-Ortho PCBs","PCB 126",0.0099320899796288,0.010731540842584,5.24662956248506e-05,100
"1295",72,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1296",72,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1297",73,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1298",73,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1299",73,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1300",73,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1301",73,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1302",73,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1303",73,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1304",73,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1305",73,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1306",73,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1307",73,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1308",73,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1309",73,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1310",73,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1311",73,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1312",73,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1313",73,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1314",73,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1315",74,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1316",74,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1317",74,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1318",74,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1319",74,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1320",74,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1321",74,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1322",74,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1323",74,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1324",74,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1325",74,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1326",74,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1327",74,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1328",74,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1329",74,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1330",74,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1331",74,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1332",74,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1333",75,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1334",75,"Non-Dioxin-like PCBs","PCB 99",0.00137096222544985,0.00207883006469387,0.000103872062126573,100
"1335",75,"mPFD","PCB 118",0.00339259251451403,0.00417413751941203,0.00015889455616173,100
"1336",75,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1337",75,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1338",75,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1339",75,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1340",75,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1341",75,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1342",75,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1343",75,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1344",75,"mPFD","2,3,4,7,8-pncdf",0.0220294215174968,0.022785687851283,9.85868262387431e-05,100
"1345",75,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1346",75,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1347",75,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"1348",75,"Non-Ortho PCBs","PCB 126",0.010321264063308,0.010731540842584,5.24662956248506e-05,100
"1349",75,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1350",75,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1351",76,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1352",76,"Non-Dioxin-like PCBs","PCB 99",0.00137096222544985,0.00207883006469387,0.000103872062126573,100
"1353",76,"mPFD","PCB 118",0.00339259251451403,0.00417413751941203,0.00015889455616173,100
"1354",76,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1355",76,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1356",76,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1357",76,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1358",76,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1359",76,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1360",76,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1361",76,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1362",76,"mPFD","2,3,4,7,8-pncdf",0.0220294215174968,0.022785687851283,9.85868262387431e-05,100
"1363",76,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1364",76,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1365",76,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"1366",76,"Non-Ortho PCBs","PCB 126",0.010321264063308,0.010731540842584,5.24662956248506e-05,100
"1367",76,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1368",76,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1369",77,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1370",77,"Non-Dioxin-like PCBs","PCB 99",0.00268186041639912,0.00207883006469387,0.000103872062126573,100
"1371",77,"mPFD","PCB 118",0.00447308167193643,0.00417413751941203,0.00015889455616173,100
"1372",77,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1373",77,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1374",77,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1375",77,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1376",77,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1377",77,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1378",77,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1379",77,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1380",77,"mPFD","2,3,4,7,8-pncdf",0.0235162830269105,0.022785687851283,9.85868262387431e-05,100
"1381",77,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1382",77,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1383",77,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00102516400797152,0.000812445079317047,0.000192221485691723,71
"1384",77,"Non-Ortho PCBs","PCB 126",0.011147895710316,0.010731540842584,5.24662956248506e-05,100
"1385",77,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1386",77,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1387",78,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1388",78,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1389",78,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1390",78,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1391",78,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1392",78,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1393",78,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1394",78,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1395",78,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1396",78,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1397",78,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1398",78,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1399",78,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1400",78,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1401",78,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1402",78,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1403",78,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1404",78,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1405",79,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1406",79,"Non-Dioxin-like PCBs","PCB 99",0.00233239851005607,0.00207883006469387,0.000103872062126573,100
"1407",79,"mPFD","PCB 118",0.0041102234433308,0.00417413751941203,0.00015889455616173,100
"1408",79,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1409",79,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1410",79,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1411",79,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1412",79,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1413",79,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1414",79,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1415",79,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1416",79,"mPFD","2,3,4,7,8-pncdf",0.02309937191823,0.022785687851283,9.85868262387431e-05,100
"1417",79,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1418",79,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1419",79,"mPFD","1,2,3,4,6,7,8-hxcdf",0.000554558937332465,0.000812445079317047,0.000192221485691723,71
"1420",79,"Non-Ortho PCBs","PCB 126",0.0109212743305355,0.010731540842584,5.24662956248506e-05,100
"1421",79,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1422",79,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1423",80,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1424",80,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1425",80,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1426",80,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1427",80,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1428",80,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1429",80,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1430",80,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1431",80,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1432",80,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1433",80,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1434",80,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1435",80,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1436",80,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1437",80,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1438",80,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1439",80,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1440",80,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1441",81,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1442",81,"Non-Dioxin-like PCBs","PCB 99",0.00268186041639912,0.00207883006469387,0.000103872062126573,100
"1443",81,"mPFD","PCB 118",0.00447308167193643,0.00417413751941203,0.00015889455616173,100
"1444",81,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1445",81,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1446",81,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1447",81,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1448",81,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1449",81,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1450",81,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1451",81,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1452",81,"mPFD","2,3,4,7,8-pncdf",0.0235162830269105,0.022785687851283,9.85868262387431e-05,100
"1453",81,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1454",81,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1455",81,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00102516400797152,0.000812445079317047,0.000192221485691723,71
"1456",81,"Non-Ortho PCBs","PCB 126",0.011147895710316,0.010731540842584,5.24662956248506e-05,100
"1457",81,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1458",81,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1459",82,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1460",82,"Non-Dioxin-like PCBs","PCB 99",0.000740520297643303,0.00207883006469387,0.000103872062126573,100
"1461",82,"mPFD","PCB 118",0.00303638446904133,0.00417413751941203,0.00015889455616173,100
"1462",82,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1463",82,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1464",82,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1465",82,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1466",82,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1467",82,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1468",82,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1469",82,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1470",82,"mPFD","2,3,4,7,8-pncdf",0.0213499817236964,0.022785687851283,9.85868262387431e-05,100
"1471",82,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1472",82,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1473",82,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"1474",82,"Non-Ortho PCBs","PCB 126",0.0099320899796288,0.010731540842584,5.24662956248506e-05,100
"1475",82,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1476",82,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1477",83,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1478",83,"Non-Dioxin-like PCBs","PCB 99",0.00233239851005607,0.00207883006469387,0.000103872062126573,100
"1479",83,"mPFD","PCB 118",0.0041102234433308,0.00417413751941203,0.00015889455616173,100
"1480",83,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1481",83,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1482",83,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1483",83,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1484",83,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1485",83,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1486",83,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1487",83,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1488",83,"mPFD","2,3,4,7,8-pncdf",0.02309937191823,0.022785687851283,9.85868262387431e-05,100
"1489",83,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1490",83,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1491",83,"mPFD","1,2,3,4,6,7,8-hxcdf",0.000554558937332465,0.000812445079317047,0.000192221485691723,71
"1492",83,"Non-Ortho PCBs","PCB 126",0.0109212743305355,0.010731540842584,5.24662956248506e-05,100
"1493",83,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1494",83,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1495",84,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1496",84,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1497",84,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1498",84,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1499",84,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1500",84,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1501",84,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1502",84,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1503",84,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1504",84,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1505",84,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1506",84,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1507",84,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1508",84,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1509",84,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1510",84,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1511",84,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1512",84,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1513",85,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1514",85,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1515",85,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1516",85,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1517",85,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1518",85,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1519",85,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1520",85,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1521",85,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1522",85,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1523",85,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1524",85,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1525",85,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1526",85,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1527",85,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1528",85,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1529",85,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1530",85,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1531",86,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1532",86,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1533",86,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1534",86,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1535",86,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1536",86,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1537",86,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1538",86,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1539",86,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1540",86,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1541",86,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1542",86,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1543",86,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1544",86,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1545",86,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1546",86,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1547",86,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1548",86,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
